train_number,station_id,initial_delay_minutes,cascade_depth,affected_trains_count,delay_spread_minutes,cross_zone_propagation,event_id,frontier_checks
12084,DLI,11.0,0,0,11.0,0,EVT004864,[]
12113,CBE,37.0,5,0,170.3,1,EVT004865,[]
12096,SBC,57.0,2,0,157.9,1,EVT004866,[]
12151,HYB,3.0,0,0,3.0,0,EVT004867,[]
12130,KYN,1.0,0,0,1.0,0,EVT004868,[]
12207,DLI,22.0,1,0,42.0,1,EVT004869,[]
12256,NDLS,46.0,3,0,160.6,1,EVT004870,[]
12137,MAS,48.0,2,0,132.3,1,EVT004871,[]
12171,PNBE,21.0,1,0,40.0,0,EVT004872,[]
12114,BPL,13.0,1,0,24.4,1,EVT004873,[]
12218,UBL,26.0,1,0,49.8,0,EVT004874,[]
12071,JP,32.0,3,0,108.6,1,EVT004875,[]
12015,MS,1.0,0,0,1.0,0,EVT004876,[]
12048,ADI,42.0,0,0,42.0,0,EVT004877,[]
12227,BZA,24.0,1,0,45.8,1,EVT004878,[]
12004,BCT,24.0,1,0,45.8,0,EVT004879,[]
12277,NDLS,49.0,1,0,94.6,0,EVT004880,[]
12106,MAS,44.0,2,1,79.0,1,EVT004881,[]
12107,SC,28.0,2,0,75.2,1,EVT004882,[]
12290,HWH,64.0,7,1,308.7,1,EVT004883,[]
12185,BBS,12.0,1,0,22.4,1,EVT004884,[]
12108,MAS,9.0,0,0,9.0,0,EVT004885,[]
12244,UBL,14.0,4,0,46.2,1,EVT004886,[]
12066,NGP,14.0,0,0,14.0,0,EVT004887,[]
12249,KGP,8.0,1,0,13.7,1,EVT004888,[]
12145,JU,57.0,0,0,57.0,0,EVT004889,[]
12065,NDLS,18.0,1,0,34.1,0,EVT004890,[]
12253,GKP,1.0,0,0,1.0,0,EVT004891,[]
12027,RTM,29.0,2,0,78.1,1,EVT004892,[]
12233,MLDT,40.0,4,0,163.9,1,EVT004893,[]
12207,DLI,56.0,1,0,108.2,1,EVT004894,[]
12209,JHS,21.0,0,0,21.0,0,EVT004895,[]
12206,MAS,1.0,0,0,1.0,0,EVT004896,[]
12172,SDAH,45.0,4,1,88.9,1,EVT004897,[]
12277,NGP,25.0,3,0,82.7,1,EVT004898,[]
12319,KGP,12.0,3,0,34.4,1,EVT004899,[]
12225,MAS,43.0,0,0,43.0,0,EVT004900,[]
12256,NDLS,1.0,0,0,1.0,0,EVT004901,[]
12098,MLDT,26.0,1,0,49.8,1,EVT004902,[]
12269,HYB,6.0,0,0,6.0,0,EVT004903,[]
12117,HWH,33.0,4,1,87.7,1,EVT004904,[]
12070,COR,64.0,5,1,200.0,1,EVT004905,[]
12243,DLI,5.0,0,0,5.0,0,EVT004906,[]
12242,BZA,48.0,5,1,189.2,1,EVT004907,[]
12107,MYS,25.0,0,0,25.0,0,EVT004908,[]
12176,JBP,1.0,0,0,1.0,0,EVT004909,[]
12149,CTC,59.0,4,1,98.4,1,EVT004910,[]
12200,SBC,25.0,1,0,47.8,0,EVT004911,[]
12221,MFP,18.0,5,0,68.7,1,EVT004912,[]
12237,ROU,39.0,2,0,106.6,1,EVT004913,[]
12319,SC,1.0,0,0,1.0,0,EVT004914,[]
12062,UMB,43.0,4,1,147.4,1,EVT004915,[]
12200,PRYJ,51.0,4,0,213.6,1,EVT004916,[]
12193,MAS,77.0,3,0,275.6,1,EVT004917,[]
12231,GHY,54.0,2,1,109.5,1,EVT004918,[]
12217,MAS,17.0,2,0,43.8,1,EVT004919,[]
12306,MAO,57.0,3,0,201.4,1,EVT004920,[]
12319,HYB,10.0,0,0,10.0,0,EVT004921,[]
12121,KYN,6.0,0,0,6.0,0,EVT004922,[]
12205,MAS,47.0,3,0,164.3,1,EVT004923,[]
12251,BSP,35.0,1,0,67.3,0,EVT004924,[]
12313,GHY,39.0,4,0,159.3,1,EVT004925,[]
12017,UMB,57.0,0,0,57.0,0,EVT004926,[]
12010,SC,1.0,0,0,1.0,0,EVT004927,[]
12067,KGP,1.0,0,0,1.0,0,EVT004928,[]
12027,RTM,30.0,2,0,80.9,1,EVT004929,[]
12075,BPL,1.0,0,0,1.0,0,EVT004930,[]
12075,COR,12.0,2,0,29.6,1,EVT004931,[]
12084,DLI,6.0,0,0,6.0,0,EVT004932,[]
12101,KGP,17.0,1,0,32.2,1,EVT004933,[]
12123,CSMT,19.0,1,0,36.1,0,EVT004934,[]
12048,BZA,58.0,3,0,205.1,1,EVT004935,[]
12235,CSMT,39.0,5,1,150.2,1,EVT004936,[]
12262,HWH,43.0,4,0,177.4,1,EVT004937,[]
12074,MS,44.0,0,0,44.0,0,EVT004938,[]
12244,MAO,49.0,5,1,213.4,1,EVT004939,[]
12243,PRYJ,45.0,2,0,123.7,1,EVT004940,[]
12244,MAO,10.0,2,0,22.9,1,EVT004941,[]
12071,KYN,1.0,0,0,1.0,0,EVT004942,[]
12061,NDLS,79.0,10,2,441.2,1,EVT004943,[]
12172,MAS,1.0,0,0,1.0,0,EVT004944,[]
12065,MFP,14.0,4,0,46.2,1,EVT004945,[]
12126,NGP,48.0,1,0,92.7,1,EVT004946,[]
12261,RTM,47.0,0,0,47.0,0,EVT004947,[]
12124,BZA,1.0,0,0,1.0,0,EVT004948,[]
12282,BCT,36.0,1,0,69.2,1,EVT004949,[]
12030,CTC,50.0,0,0,50.0,0,EVT004950,[]
12080,PNBE,80.0,1,0,155.1,1,EVT004951,[]
12258,BCT,3.0,0,0,3.0,0,EVT004952,[]
12284,NDLS,8.0,1,0,14.6,1,EVT004953,[]
12092,JU,85.0,0,0,85.0,0,EVT004954,[]
12025,AII,13.0,3,0,38.2,1,EVT004955,[]
12292,VSKP,9.0,1,0,15.6,1,EVT004956,[]
12304,MAS,50.0,1,0,96.5,1,EVT004957,[]
12119,BZA,33.0,4,1,87.7,1,EVT004958,[]
12120,BBS,27.0,1,0,51.7,0,EVT004959,[]
12042,ROU,35.0,2,0,95.2,1,EVT004960,[]
12267,GHY,29.0,1,0,55.6,1,EVT004961,[]
12197,SC,44.0,2,0,120.9,1,EVT004962,[]
12272,PRYJ,64.0,0,0,64.0,0,EVT004963,[]
12103,SDAH,30.0,3,0,101.2,1,EVT004964,[]
12009,BBS,33.0,5,0,149.1,1,EVT004965,[]
12230,TVC,33.0,2,0,89.5,1,EVT004966,[]
12267,GHY,1.0,0,0,1.0,0,EVT004967,[]
12244,JP,44.0,3,1,132.8,1,EVT004968,[]
12119,BPL,49.0,6,2,200.4,1,EVT004969,[]
12261,RTM,44.0,0,0,44.0,0,EVT004970,[]
12123,SC,34.0,2,0,92.3,1,EVT004971,[]
12229,NJP,62.0,2,0,172.2,1,EVT004972,[]
12236,MDU,41.0,0,0,41.0,0,EVT004973,[]
12068,BPL,4.0,0,0,4.0,0,EVT004974,[]
12243,PRYJ,35.0,2,0,95.2,1,EVT004975,[]
12119,BPL,16.0,1,0,30.2,1,EVT004976,[]
12295,BSP,14.0,4,0,46.2,1,EVT004977,[]
12052,NDLS,66.0,7,1,284.1,1,EVT004978,[]
12292,VSKP,70.0,3,0,249.6,1,EVT004979,[]
12001,BCT,24.0,3,0,79.0,1,EVT004980,[]
12099,KGP,59.0,2,0,163.6,1,EVT004981,[]
12064,COR,90.0,6,1,440.7,1,EVT004982,[]
12297,BSP,6.0,0,0,6.0,0,EVT004983,[]
12119,BZA,34.0,4,1,92.3,1,EVT004984,[]
12177,MLDT,12.0,1,0,22.4,1,EVT004985,[]
12263,MAS,60.0,1,0,116.0,1,EVT004986,[]
12214,GHY,6.0,0,0,6.0,0,EVT004987,[]
12246,LDH,83.0,5,1,166.8,1,EVT004988,[]
12234,PRYJ,26.0,1,0,49.8,1,EVT004989,[]
12180,NJP,31.0,3,0,104.9,1,EVT004990,[]
12285,ADI,40.0,2,0,109.4,1,EVT004991,[]
12241,BZA,22.0,3,0,71.5,1,EVT004992,[]
12062,NDLS,46.0,3,1,130.8,1,EVT004993,[]
12097,DD,1.0,0,0,1.0,0,EVT004994,[]
12286,JP,35.0,1,0,67.3,0,EVT004995,[]
12271,GKP,59.0,0,0,59.0,0,EVT004996,[]
12101,KGP,19.0,1,0,36.1,1,EVT004997,[]
12052,NDLS,15.0,2,0,38.1,1,EVT004998,[]
12096,SBC,24.0,2,0,63.8,1,EVT004999,[]
12315,MYS,67.0,10,1,430.8,1,EVT005000,[]
12266,SBC,17.0,3,0,53.0,1,EVT005001,[]
12082,MLDT,11.0,1,0,20.5,0,EVT005002,[]
12257,SBC,26.0,3,1,75.0,1,EVT005003,[]
12175,BZA,29.0,0,0,29.0,0,EVT005004,[]
12236,HWH,8.0,1,0,13.7,1,EVT005005,[]
12245,NDLS,42.0,0,0,42.0,0,EVT005006,[]
12276,MYS,40.0,4,0,163.9,1,EVT005007,[]
12216,COR,38.0,2,0,103.7,1,EVT005008,[]
12293,SC,49.0,1,0,94.6,0,EVT005009,[]
12004,ADI,32.0,0,0,32.0,0,EVT005010,[]
12055,MS,27.0,4,0,105.0,1,EVT005011,[]
12296,PRYJ,1.0,0,0,1.0,0,EVT005012,[]
12258,ST,20.0,0,0,20.0,0,EVT005013,[]
12162,MDU,30.0,4,0,118.6,1,EVT005014,[]
12076,SC,64.0,1,0,123.8,1,EVT005015,[]
12034,CSMT,61.0,5,1,241.1,1,EVT005016,[]
12315,HWH,18.0,1,0,34.1,0,EVT005017,[]
12210,JP,1.0,0,0,1.0,0,EVT005018,[]
12106,ERS,97.0,3,1,312.5,1,EVT005019,[]
12102,BBS,15.0,0,0,15.0,0,EVT005020,[]
12254,BPL,49.0,4,0,204.6,1,EVT005021,[]
12276,TVC,72.0,3,1,99.6,1,EVT005022,[]
12181,NJP,52.0,1,1,58.8,1,EVT005023,[]
12232,BZA,5.0,0,0,5.0,0,EVT005024,[]
12115,NGP,16.0,1,0,30.2,1,EVT005025,[]
12015,MAS,59.0,5,1,194.3,1,EVT005026,[]
12095,KYN,34.0,0,0,34.0,0,EVT005027,[]
12102,KYN,78.0,1,0,151.1,1,EVT005028,[]
12056,JP,55.0,2,0,152.2,1,EVT005029,[]
12053,NDLS,97.0,10,1,599.0,1,EVT005030,[]
12152,JP,51.0,7,1,203.9,1,EVT005031,[]
12159,JP,31.0,1,0,59.5,0,EVT005032,[]
12173,MYS,12.0,2,0,28.6,1,EVT005033,[]
12168,BPL,43.0,1,0,82.9,0,EVT005034,[]
12042,DURG,50.0,0,0,50.0,0,EVT005035,[]
12238,LDH,63.0,4,0,267.9,1,EVT005036,[]
12121,PUNE,32.0,1,0,61.5,0,EVT005037,[]
12083,BBS,29.0,2,0,78.1,1,EVT005038,[]
12147,KYN,20.0,1,0,38.0,1,EVT005039,[]
12151,HYB,82.0,0,0,82.0,0,EVT005040,[]
12247,PRYJ,64.0,1,0,123.8,0,EVT005041,[]
12270,GHY,34.0,0,0,34.0,0,EVT005042,[]
12074,SC,33.0,2,0,89.5,1,EVT005043,[]
12112,UMB,54.0,6,1,232.2,1,EVT005044,[]
12288,ERS,13.0,3,0,37.2,1,EVT005045,[]
12240,ERS,55.0,2,0,152.2,1,EVT005046,[]
12304,KGP,1.0,0,0,1.0,0,EVT005047,[]
12291,MLDT,13.0,1,0,24.4,1,EVT005048,[]
12257,SBC,21.0,2,0,55.2,1,EVT005049,[]
12231,NJP,32.0,2,0,86.6,1,EVT005050,[]
12263,KGP,39.0,0,0,39.0,0,EVT005051,[]
12003,BCT,54.0,1,0,104.3,0,EVT005052,[]
12062,UMB,25.0,2,0,66.7,1,EVT005053,[]
12170,ASR,1.0,0,0,1.0,0,EVT005054,[]
12100,SDAH,70.0,8,1,388.5,1,EVT005055,[]
12284,SDAH,48.0,0,0,48.0,0,EVT005056,[]
12208,PRYJ,26.0,1,0,49.8,0,EVT005057,[]
12281,UMB,44.0,2,0,120.9,0,EVT005058,[]
12118,TVC,85.0,1,0,164.8,1,EVT005059,[]
12257,MAS,1.0,0,0,1.0,0,EVT005060,[]
12144,MS,33.0,1,0,63.4,0,EVT005061,[]
12229,ADI,44.0,0,0,44.0,0,EVT005062,[]
12015,MS,23.0,0,0,23.0,0,EVT005063,[]
12140,MAS,12.0,2,0,29.6,1,EVT005064,[]
12067,ROU,46.0,3,0,160.6,1,EVT005065,[]
12120,BCT,68.0,6,1,300.2,1,EVT005066,[]
12117,HWH,22.0,1,1,28.8,1,EVT005067,[]
12092,JP,18.0,1,0,34.1,0,EVT005068,[]
12031,UMB,61.0,1,0,118.0,0,EVT005069,[]
12197,SBC,57.0,3,0,201.4,1,EVT005070,[]
12236,MAS,50.0,1,0,96.5,0,EVT005071,[]
12105,BBS,54.0,7,1,246.3,1,EVT005072,[]
12279,HYB,55.0,7,1,282.5,1,EVT005073,[]
12136,CSMT,3.0,0,0,3.0,0,EVT005074,[]
12150,NGP,42.0,2,0,115.2,1,EVT005075,[]
12045,BSP,83.0,1,0,160.9,1,EVT005076,[]
12153,SC,48.0,4,1,174.5,1,EVT005077,[]
12004,ADI,50.0,0,0,50.0,0,EVT005078,[]
12102,KYN,34.0,1,0,65.3,1,EVT005079,[]
12309,KGP,1.0,0,0,1.0,0,EVT005080,[]
12304,UBL,46.0,4,0,191.0,1,EVT005081,[]
12132,DLI,37.0,0,0,37.0,0,EVT005082,[]
12038,MAS,18.0,1,0,34.1,0,EVT005083,[]
12015,SC,21.0,2,0,55.2,1,EVT005084,[]
12139,SC,10.0,2,0,22.9,1,EVT005085,[]
12284,SDAH,31.0,0,0,31.0,0,EVT005086,[]
12247,AGC,67.0,0,0,67.0,0,EVT005087,[]
12072,ADI,5.0,0,0,5.0,0,EVT005088,[]
12074,MYS,16.0,4,0,55.3,1,EVT005089,[]
12236,MDU,53.0,0,0,53.0,0,EVT005090,[]
12272,MAS,7.0,0,0,7.0,0,EVT005091,[]
12222,R,29.0,3,0,97.5,1,EVT005092,[]
12297,JBP,10.0,2,0,22.9,1,EVT005093,[]
12149,CSMT,25.0,3,0,82.7,1,EVT005094,[]
12197,MS,34.0,0,0,34.0,0,EVT005095,[]
12287,BBS,4.0,0,0,4.0,0,EVT005096,[]
12172,VSKP,59.0,6,1,227.3,1,EVT005097,[]
12232,MAS,11.0,2,0,26.7,1,EVT005098,[]
12162,KYN,4.0,0,0,4.0,0,EVT005099,[]
12173,SBC,47.0,6,1,188.6,1,EVT005100,[]
12237,ROU,112.0,7,2,554.7,1,EVT005101,[]
12155,NGP,41.0,5,1,115.7,1,EVT005102,[]
12150,NGP,62.0,2,0,172.2,1,EVT005103,[]
12220,KGP,75.0,2,0,209.3,1,EVT005104,[]
12105,KYN,24.0,1,0,45.8,1,EVT005105,[]
12086,VSKP,49.0,1,0,94.6,1,EVT005106,[]
12126,DLI,42.0,2,0,115.2,1,EVT005107,[]
12252,BPL,27.0,2,0,72.4,1,EVT005108,[]
12129,JP,38.0,5,1,135.6,1,EVT005109,[]
12043,BBS,6.0,0,0,6.0,0,EVT005110,[]
12191,COR,47.0,3,0,164.3,1,EVT005111,[]
12284,VSKP,1.0,0,0,1.0,0,EVT005112,[]
12281,UMB,27.0,2,0,72.4,0,EVT005113,[]
12284,SDAH,58.0,0,0,58.0,0,EVT005114,[]
12237,BSP,22.0,1,0,42.0,1,EVT005115,[]
12055,MAS,17.0,3,0,53.0,1,EVT005116,[]
12310,COR,35.0,0,0,35.0,0,EVT005117,[]
12034,CSMT,21.0,1,0,40.0,0,EVT005118,[]
12117,BPL,14.0,4,0,46.2,1,EVT005119,[]
12212,SDAH,64.0,8,1,365.6,1,EVT005120,[]
12244,UBL,32.0,4,0,127.7,1,EVT005121,[]
12182,RTM,27.0,2,0,72.4,1,EVT005122,[]
12245,DLI,5.0,0,0,5.0,0,EVT005123,[]
12148,JBP,32.0,1,0,61.5,1,EVT005124,[]
12104,MAS,1.0,0,0,1.0,0,EVT005125,[]
12098,HYB,43.0,6,0,223.6,1,EVT005126,[]
12188,BSP,21.0,2,0,55.2,1,EVT005127,[]
12246,LDH,35.0,0,0,35.0,0,EVT005128,[]
12234,NDLS,1.0,0,0,1.0,0,EVT005129,[]
12036,KGP,1.0,0,0,1.0,0,EVT005130,[]
12174,BBS,1.0,0,0,1.0,0,EVT005131,[]
12181,GHY,59.0,4,1,136.4,1,EVT005132,[]
12265,KGP,14.0,1,0,26.4,0,EVT005133,[]
12275,PURI,34.0,0,0,34.0,0,EVT005134,[]
12052,PUNE,30.0,0,0,30.0,0,EVT005135,[]
12167,ST,1.0,0,0,1.0,0,EVT005136,[]
12285,ADI,21.0,2,0,55.2,1,EVT005137,[]
12306,DLI,62.0,0,0,62.0,0,EVT005138,[]
12184,BWN,30.0,5,0,133.2,1,EVT005139,[]
12165,NGP,66.0,5,1,178.0,1,EVT005140,[]
12310,COR,2.0,0,0,2.0,0,EVT005141,[]
12238,DLI,57.0,2,0,157.9,1,EVT005142,[]
12298,SUR,1.0,0,0,1.0,0,EVT005143,[]
12262,NDLS,26.0,2,0,69.5,1,EVT005144,[]
12103,VSKP,25.0,1,0,47.8,1,EVT005145,[]
12265,MDU,1.0,0,0,1.0,0,EVT005146,[]
12178,MAS,1.0,0,0,1.0,0,EVT005147,[]
12243,NDLS,66.0,1,0,127.8,0,EVT005148,[]
12012,UBL,62.0,5,1,155.5,1,EVT005149,[]
12192,GHY,14.0,0,0,14.0,0,EVT005150,[]
12025,JP,9.0,2,0,21.0,1,EVT005151,[]
12267,ADI,72.0,2,0,200.7,1,EVT005152,[]
12088,VSKP,32.0,3,1,92.6,1,EVT005153,[]
12202,VSKP,86.0,4,1,331.4,1,EVT005154,[]
12203,ASR,64.0,5,0,313.4,1,EVT005155,[]
12315,SBC,30.0,5,0,133.2,1,EVT005156,[]
12166,BCT,52.0,7,1,246.6,1,EVT005157,[]
12092,JU,38.0,0,0,38.0,0,EVT005158,[]
12122,UMB,14.0,3,0,40.9,1,EVT005159,[]
12061,NDLS,1.0,0,0,1.0,0,EVT005160,[]
12086,MAS,30.0,0,0,30.0,0,EVT005161,[]
12304,KGP,39.0,0,0,39.0,0,EVT005162,[]
12230,TVC,21.0,2,0,55.2,1,EVT005163,[]
12202,PRYJ,75.0,6,1,378.9,1,EVT005164,[]
12071,CSMT,39.0,2,1,81.0,0,EVT005165,[]
12114,BPL,20.0,1,0,38.0,1,EVT005166,[]
12197,MS,1.0,0,0,1.0,0,EVT005167,[]
12013,MDU,29.0,0,0,29.0,0,EVT005168,[]
12209,BPL,81.0,9,2,454.8,1,EVT005169,[]
12033,SC,22.0,1,0,42.0,1,EVT005170,[]
12081,BBS,33.0,2,1,46.2,1,EVT005171,[]
12143,MAS,40.0,3,0,138.3,1,EVT005172,[]
12172,NDLS,7.0,1,0,12.7,1,EVT005173,[]
12010,SC,25.0,2,0,66.7,1,EVT005174,[]
12072,ADI,31.0,0,0,31.0,0,EVT005175,[]
12008,UBL,2.0,0,0,2.0,0,EVT005176,[]
12149,CTC,40.0,0,0,40.0,0,EVT005177,[]
12171,PUNE,30.0,3,0,101.2,1,EVT005178,[]
12216,LDH,20.0,0,0,20.0,0,EVT005179,[]
12273,JHS,21.0,1,0,40.0,1,EVT005180,[]
12031,UMB,10.0,1,0,18.5,0,EVT005181,[]
12103,VSKP,1.0,0,0,1.0,0,EVT005182,[]
12014,NJP,41.0,5,0,191.5,1,EVT005183,[]
12071,JP,34.0,3,0,116.1,1,EVT005184,[]
12276,MAS,16.0,1,0,30.2,0,EVT005185,[]
12213,SC,35.0,5,1,83.7,1,EVT005186,[]
12106,ERS,22.0,1,0,42.0,0,EVT005187,[]
12203,NDLS,19.0,4,0,68.8,1,EVT005188,[]
12255,HWH,9.0,0,0,9.0,0,EVT005189,[]
12014,GHY,16.0,4,0,55.3,1,EVT005190,[]
12183,PRYJ,12.0,3,0,34.4,1,EVT005191,[]
12276,SC,43.0,2,0,118.0,1,EVT005192,[]
12203,PRYJ,49.0,3,0,171.7,1,EVT005193,[]
12170,CSMT,32.0,5,1,121.8,1,EVT005194,[]
12023,DLI,3.0,0,0,3.0,0,EVT005195,[]
12230,TVC,20.0,2,0,52.4,1,EVT005196,[]
12184,BWN,33.0,5,0,149.1,1,EVT005197,[]
12189,HWH,1.0,0,0,1.0,0,EVT005198,[]
12094,JP,44.0,1,0,84.8,0,EVT005199,[]
12297,BSP,29.0,4,0,114.1,1,EVT005200,[]
12166,BCT,19.0,1,0,36.1,0,EVT005201,[]
12056,TVC,66.0,1,0,127.8,0,EVT005202,[]
12287,BCT,13.0,2,0,32.4,1,EVT005203,[]
12313,GHY,19.0,4,0,68.8,1,EVT005204,[]
12115,NGP,51.0,1,0,98.5,1,EVT005205,[]
12271,GKP,53.0,0,0,53.0,0,EVT005206,[]
12019,PNBE,25.0,3,1,60.7,1,EVT005207,[]
12082,GHY,35.0,3,0,119.8,1,EVT005208,[]
12244,MYS,22.0,5,0,90.8,1,EVT005209,[]
12299,JHS,47.0,3,0,164.3,1,EVT005210,[]
12018,BWN,15.0,4,0,49.8,1,EVT005211,[]
12270,PNBE,42.0,2,0,115.2,1,EVT005212,[]
12094,COR,5.0,0,0,5.0,0,EVT005213,[]
12116,NGP,47.0,5,0,223.3,1,EVT005214,[]
12204,KGP,1.0,0,0,1.0,0,EVT005215,[]
12234,NDLS,12.0,0,0,12.0,0,EVT005216,[]
12150,SBC,16.0,0,0,16.0,0,EVT005217,[]
12197,MAS,13.0,1,0,24.4,0,EVT005218,[]
12117,SDAH,25.0,3,1,60.7,1,EVT005219,[]
12298,CSMT,18.0,1,0,34.1,0,EVT005220,[]
12249,KGP,6.0,0,0,6.0,0,EVT005221,[]
12149,BBS,35.0,1,0,67.3,0,EVT005222,[]
12017,LDH,1.0,0,0,1.0,0,EVT005223,[]
12052,NDLS,12.0,2,0,29.6,1,EVT005224,[]
12318,JBP,57.0,3,0,201.4,1,EVT005225,[]
12145,COR,8.0,1,0,13.7,1,EVT005226,[]
12126,DLI,36.0,2,0,98.0,1,EVT005227,[]
12055,MS,8.0,1,0,13.7,0,EVT005228,[]
12297,R,33.0,5,0,149.1,1,EVT005229,[]
12272,MS,53.0,4,0,222.7,1,EVT005230,[]
12224,NJP,1.0,0,0,1.0,0,EVT005231,[]
12233,HWH,13.0,3,0,38.2,1,EVT005232,[]
12292,SC,19.0,1,0,36.1,0,EVT005233,[]
12096,JHS,18.0,0,0,18.0,0,EVT005234,[]
12222,JBP,42.0,1,0,80.9,0,EVT005235,[]
12238,KYN,46.0,0,0,46.0,0,EVT005236,[]
12181,NJP,4.0,0,0,4.0,0,EVT005237,[]
12053,DHN,51.0,7,1,138.1,1,EVT005238,[]
12113,MAS,53.0,8,1,256.0,1,EVT005239,[]
12159,COR,4.0,0,0,4.0,0,EVT005240,[]
12038,ERS,14.0,0,0,14.0,0,EVT005241,[]
12134,VSKP,13.0,2,0,32.4,0,EVT005242,[]
12043,MAS,72.0,6,1,308.6,1,EVT005243,[]
12166,BCT,62.0,7,1,315.0,1,EVT005244,[]
12069,NDLS,24.0,1,0,45.8,0,EVT005245,[]
12092,JP,14.0,1,0,26.4,0,EVT005246,[]
12222,JBP,9.0,1,0,16.6,0,EVT005247,[]
12312,BBS,11.0,2,0,25.8,1,EVT005248,[]
12303,HWH,37.0,1,0,71.2,0,EVT005249,[]
12028,BPL,7.0,0,0,7.0,0,EVT005250,[]
12002,BSP,1.0,0,0,1.0,0,EVT005251,[]
12126,DLI,16.0,2,0,41.0,1,EVT005252,[]
12231,MLDT,15.0,3,0,45.6,1,EVT005253,[]
12285,NJP,25.0,0,0,25.0,0,EVT005254,[]
12010,BSL,30.0,4,0,118.6,1,EVT005255,[]
12225,NDLS,2.0,0,0,2.0,0,EVT005256,[]
12259,BSL,27.0,4,1,60.1,1,EVT005257,[]
12248,HWH,44.0,2,0,120.9,1,EVT005258,[]
12086,VSKP,1.0,0,0,1.0,0,EVT005259,[]
12285,JBP,8.0,1,0,13.7,1,EVT005260,[]
12041,JHS,1.0,0,0,1.0,0,EVT005261,[]
12292,SC,61.0,1,0,118.0,0,EVT005262,[]
12024,SC,8.0,1,0,14.6,1,EVT005263,[]
12138,ADI,6.0,0,0,6.0,0,EVT005264,[]
12275,ASR,7.0,0,0,7.0,0,EVT005265,[]
12070,BPL,51.0,3,0,179.1,1,EVT005266,[]
12018,BBS,73.0,0,0,73.0,0,EVT005267,[]
12109,TATA,11.0,2,0,25.8,1,EVT005268,[]
12315,KGP,36.0,4,1,114.5,1,EVT005269,[]
12282,CTC,56.0,3,0,197.7,1,EVT005270,[]
12278,RTM,37.0,4,0,150.3,1,EVT005271,[]
12053,PRYJ,21.0,2,0,55.2,1,EVT005272,[]
12255,MAS,17.0,2,0,43.8,1,EVT005273,[]
12182,ST,5.0,0,0,5.0,0,EVT005274,[]
12084,DLI,87.0,6,1,431.3,1,EVT005275,[]
12233,NJP,27.0,5,0,117.3,1,EVT005276,[]
12258,BCT,4.0,0,0,4.0,0,EVT005277,[]
12276,TVC,38.0,0,0,38.0,0,EVT005278,[]
12118,MS,33.0,3,0,112.4,1,EVT005279,[]
12036,KGP,33.0,3,1,96.3,1,EVT005280,[]
12089,R,65.0,5,1,135.6,1,EVT005281,[]
12302,MAS,29.0,2,1,62.0,1,EVT005282,[]
12076,SBC,27.0,0,0,27.0,0,EVT005283,[]
12258,BCT,8.0,1,0,14.6,0,EVT005284,[]
12165,BCT,48.0,0,0,48.0,0,EVT005285,[]
12210,KYN,62.0,1,0,119.9,1,EVT005286,[]
12057,MAS,62.0,6,1,269.4,1,EVT005287,[]
12006,GKP,4.0,0,0,4.0,0,EVT005288,[]
12074,MYS,18.0,4,0,64.3,1,EVT005289,[]
12214,KYN,28.0,4,0,109.6,1,EVT005290,[]
12003,BBS,7.0,0,0,7.0,0,EVT005291,[]
12133,JBP,40.0,0,0,40.0,0,EVT005292,[]
12080,PRYJ,1.0,0,0,1.0,0,EVT005293,[]
12296,AGC,36.0,4,1,101.5,1,EVT005294,[]
12054,NDLS,1.0,0,0,1.0,0,EVT005295,[]
12124,SBC,48.0,4,1,120.7,1,EVT005296,[]
12129,AII,65.0,6,1,317.9,1,EVT005297,[]
12218,MYS,32.0,0,0,32.0,0,EVT005298,[]
12176,JHS,19.0,0,0,19.0,0,EVT005299,[]
12243,PRYJ,33.0,2,0,89.5,1,EVT005300,[]
12089,NGP,30.0,1,0,57.5,1,EVT005301,[]
12148,JBP,17.0,1,0,32.2,1,EVT005302,[]
12162,TPJ,5.0,0,0,5.0,0,EVT005303,[]
12232,MAS,52.0,2,0,143.7,1,EVT005304,[]
12074,MAS,26.0,1,0,49.8,0,EVT005305,[]
12256,DLI,30.0,2,0,80.9,1,EVT005306,[]
12103,VSKP,40.0,1,0,77.0,1,EVT005307,[]
12123,CSMT,1.0,0,0,1.0,0,EVT005308,[]
12162,KYN,61.0,3,1,139.7,1,EVT005309,[]
12074,MS,5.0,0,0,5.0,0,EVT005310,[]
12058,BBS,14.0,0,0,14.0,0,EVT005311,[]
12018,SDAH,33.0,3,0,112.4,1,EVT005312,[]
12148,JBP,1.0,0,0,1.0,0,EVT005313,[]
12037,CBE,46.0,4,0,191.0,1,EVT005314,[]
12294,DHN,1.0,0,0,1.0,0,EVT005315,[]
12265,TATA,1.0,0,0,1.0,0,EVT005316,[]
12261,SDAH,38.0,3,0,130.9,1,EVT005317,[]
12021,MYS,14.0,0,0,14.0,0,EVT005318,[]
12247,VSKP,14.0,3,0,41.9,1,EVT005319,[]
12124,SBC,37.0,4,1,70.1,1,EVT005320,[]
12317,MAS,33.0,2,0,89.5,1,EVT005321,[]
12175,BPL,61.0,1,0,118.0,1,EVT005322,[]
12192,GHY,83.0,7,2,361.1,1,EVT005323,[]
12179,PRYJ,19.0,4,0,68.8,1,EVT005324,[]
12026,NDLS,40.0,5,1,110.3,1,EVT005325,[]
12192,GHY,11.0,0,0,11.0,0,EVT005326,[]
