scenario_id,train_number,station_id,zone_id,initial_delay_minutes,station_degree,platform_capacity,track_congestion_index,has_rolling_stock_dependency,weather_condition,weather_severity,delay_cause,traffic_category,cascade_depth,affected_trains_count,delay_spread_minutes,cross_zone_propagation
SIM004068,12225,NDLS,NR,23,9,16,0.61,0,Clear,0,Crew,HIGH,2,0,67.3,0
SIM004069,12169,GHY,NFR,14,4,6,0.91,0,Clear,0,Operational,HIGH,1,0,21.5,0
SIM004070,12264,MAO,KR,39,3,5,0.58,1,Fog,2,Operational,MEDIUM,3,2,242.5,1
SIM004071,12025,KYN,CR,44,5,8,1.19,1,Fog,2,Operational,HIGH,4,2,480.8,1
SIM004072,12266,SBC,SWR,24,4,10,0.86,1,Clear,0,Signal,HIGH,2,0,77.2,1
SIM004073,12253,PNBE,ECR,17,7,10,0.51,1,Rain,1,Rolling Stock,HIGH,1,0,23.7,0
SIM004074,12172,SDAH,ER,62,3,20,0.96,1,Clear,0,Weather,HIGH,4,2,1141.1,1
SIM004075,12038,ERS,SR,30,3,5,0.67,1,Clear,0,Operational,MEDIUM,3,0,142.9,0
SIM004076,12135,PRYJ,NCR,11,6,10,0.89,1,Fog,2,Weather,HIGH,1,0,21.2,1
SIM004077,12134,NDLS,NR,53,9,16,1.23,0,Heavy Rain,2,Infrastructure,HIGH,4,0,716.4,1
SIM004078,12056,AII,NWR,6,3,6,0.89,0,Rain,1,Passenger,MEDIUM,0,0,6.0,0
SIM004079,12134,VSKP,ECoR,13,5,8,0.16,0,Clear,0,Operational,HIGH,1,0,25.2,0
SIM004080,12205,CSMT,CR,21,8,18,0.81,0,Clear,0,Operational,HIGH,2,0,58.0,0
SIM004081,12112,NDLS,NR,36,9,16,1.09,1,Clear,0,Crew,HIGH,3,0,273.0,1
SIM004082,12095,JP,NWR,39,6,7,1.14,1,Fog,2,Signal,HIGH,3,2,254.5,0
SIM004083,12065,NDLS,NR,42,9,16,0.89,0,Clear,0,Weather,HIGH,3,0,382.6,1
SIM004084,12290,MLDT,ER,8,5,5,0.44,1,Clear,0,Operational,LOW,0,0,8.0,0
SIM004085,12149,BBS,ECoR,19,6,6,0.56,1,Rain,1,Passenger,HIGH,2,0,70.3,0
SIM004086,12125,NJP,NFR,54,2,6,0.64,1,Clear,0,Passenger,MEDIUM,4,2,459.8,1
SIM004087,12206,KGP,SER,3,5,9,0.13,1,Heavy Rain,2,Crew,HIGH,0,0,3.0,0
SIM004088,12284,SDAH,ER,31,3,20,1.23,0,Fog,2,Weather,HIGH,3,0,160.7,1
SIM004089,12125,NJP,NFR,58,2,6,0.71,1,Clear,0,Passenger,MEDIUM,4,2,594.2,1
SIM004090,12061,DLI,NR,16,3,10,0.46,1,Storm,3,Operational,HIGH,1,0,33.0,1
SIM004091,12187,BSP,SECR,1,6,8,1.26,1,Clear,0,Rolling Stock,HIGH,0,0,1.0,0
SIM004092,12257,MAS,SR,30,9,12,0.7,1,Clear,0,Infrastructure,HIGH,2,2,170.9,0
SIM004093,12317,VSKP,ECoR,31,5,8,0.15,0,Clear,0,Operational,HIGH,3,0,165.3,1
SIM004094,12049,GHY,NFR,1,4,6,0.14,0,Clear,0,Infrastructure,HIGH,0,0,1.0,0
SIM004095,12238,DLI,NR,43,3,10,0.15,0,Storm,3,Weather,HIGH,3,0,302.7,1
SIM004096,12002,BSP,SECR,56,6,8,0.57,0,Clear,0,Signal,HIGH,4,0,598.3,1
SIM004097,12009,BBS,ECoR,70,6,6,0.78,0,Clear,0,Operational,HIGH,5,0,960.7,1
SIM004098,12244,UBL,SWR,1,3,6,0.97,1,Clear,0,Crew,MEDIUM,0,0,1.0,0
SIM004099,12045,BSP,SECR,1,6,8,0.68,0,Clear,0,Weather,HIGH,0,0,1.0,0
SIM004100,12120,BBS,ECoR,27,6,6,0.54,1,Clear,0,Rolling Stock,HIGH,2,2,96.8,0
SIM004101,12270,GHY,NFR,41,4,6,0.41,1,Clear,0,Weather,HIGH,3,2,266.8,1
SIM004102,12046,PNBE,ECR,47,7,10,0.58,0,Clear,0,Signal,HIGH,4,0,394.0,1
SIM004103,12276,SBC,SWR,38,4,10,0.59,1,Rain,1,Passenger,HIGH,3,2,286.0,1
SIM004104,12195,ASR,NR,34,4,6,0.87,0,Clear,0,Infrastructure,MEDIUM,3,0,198.2,0
SIM004105,12251,R,SECR,35,3,7,0.6,0,Rain,1,Signal,MEDIUM,2,0,181.4,1
SIM004106,12029,ADI,WR,28,6,12,0.69,0,Clear,0,Infrastructure,HIGH,2,0,121.1,0
SIM004107,12115,NGP,CR,55,7,8,1.25,1,Rain,1,Passenger,HIGH,4,2,828.8,1
SIM004108,12215,COR,WCR,22,5,8,0.24,0,Clear,0,Infrastructure,MEDIUM,1,0,50.0,1
SIM004109,12231,HWH,ER,50,5,23,0.2,1,Clear,0,Crew,HIGH,4,2,681.2,1
SIM004110,12007,AII,NWR,57,3,6,0.25,1,Clear,0,Rolling Stock,MEDIUM,4,0,753.5,0
SIM004111,12179,KGP,SER,47,5,9,1.02,1,Clear,0,Infrastructure,HIGH,4,0,437.8,1
SIM004112,12086,VSKP,ECoR,1,5,8,0.97,0,Clear,0,Crew,HIGH,0,0,1.0,0
SIM004113,12185,BCT,WR,45,6,7,0.89,1,Clear,0,Operational,HIGH,3,2,422.6,1
SIM004114,12202,PNBE,ECR,33,7,10,0.35,1,Clear,0,Crew,HIGH,3,0,162.7,0
SIM004115,12191,JP,NWR,1,6,7,0.75,0,Rain,1,Rolling Stock,HIGH,0,0,1.0,0
SIM004116,12263,MAS,SR,70,9,12,0.6,0,Clear,0,Rolling Stock,HIGH,5,0,1125.4,0
SIM004117,12238,DLI,NR,38,3,10,0.34,0,Clear,0,Passenger,HIGH,3,0,254.1,1
SIM004118,12112,UMB,NR,1,3,8,1.0,1,Rain,1,Passenger,MEDIUM,0,0,1.0,0
SIM004119,12261,NDLS,NR,21,9,16,0.38,1,Heavy Rain,2,Weather,HIGH,2,0,76.6,1
SIM004120,12238,DLI,NR,43,3,10,1.22,0,Storm,3,Weather,HIGH,3,0,316.7,1
SIM004121,12265,MDU,SR,32,4,6,0.94,1,Clear,0,Weather,MEDIUM,3,2,210.6,0
SIM004122,12224,NJP,NFR,23,2,6,0.76,0,Clear,0,Operational,MEDIUM,2,0,68.8,1
SIM004123,12307,BCT,WR,33,6,7,0.69,1,Clear,0,Signal,HIGH,3,0,193.4,1
SIM004124,12269,SC,SCR,66,7,10,0.71,0,Clear,0,Weather,HIGH,5,0,827.9,1
SIM004125,12007,JHS,NCR,16,3,7,0.5,1,Rain,1,Operational,MEDIUM,1,0,30.8,1
SIM004126,12152,JP,NWR,56,6,7,0.32,1,Clear,0,Infrastructure,HIGH,4,0,676.3,0
SIM004127,12226,NGP,CR,5,7,8,0.41,1,Clear,0,Signal,HIGH,0,0,5.0,0
SIM004128,12187,PRYJ,NCR,44,6,10,0.6,1,Clear,0,Crew,HIGH,4,2,412.2,1
SIM004129,12282,NGP,CR,1,7,8,0.78,1,Clear,0,Infrastructure,HIGH,0,0,1.0,0
SIM004130,12159,JP,NWR,59,6,7,0.66,1,Clear,0,Weather,HIGH,4,2,668.0,0
SIM004131,12233,MAS,SR,17,9,12,0.15,0,Rain,1,Passenger,HIGH,1,0,41.5,0
SIM004132,12170,DLI,NR,57,3,10,0.35,1,Clear,0,Rolling Stock,HIGH,4,2,825.8,1
SIM004133,12207,SDAH,ER,29,3,20,0.29,0,Clear,0,Weather,HIGH,2,0,131.3,1
SIM004134,12132,CSMT,CR,15,8,18,1.07,1,Heavy Rain,2,Weather,HIGH,1,0,35.9,0
SIM004135,12116,HWH,ER,57,5,23,0.28,1,Rain,1,Weather,HIGH,4,2,842.0,1
SIM004136,12210,PUNE,CR,14,5,6,0.39,1,Rain,1,Operational,HIGH,1,0,34.6,0
SIM004137,12112,BPL,WCR,47,6,6,0.29,1,Clear,0,Weather,HIGH,3,0,420.9,1
SIM004138,12310,BPL,WCR,43,6,6,1.1,1,Clear,0,Crew,HIGH,3,0,289.0,1
SIM004139,12060,JBP,WCR,43,4,7,1.0,1,Clear,0,Passenger,HIGH,3,2,389.1,1
SIM004140,12188,TATA,SER,50,2,6,0.84,1,Clear,0,Signal,MEDIUM,4,2,415.2,1
SIM004141,12122,UMB,NR,14,3,8,0.26,1,Rain,1,Weather,MEDIUM,1,0,24.5,0
SIM004142,12186,ADI,WR,20,6,12,0.81,1,Clear,0,Weather,HIGH,2,0,55.7,0
SIM004143,12118,MS,SR,1,2,10,0.43,0,Heavy Rain,2,Infrastructure,MEDIUM,0,0,1.0,0
SIM004144,12080,KGP,SER,12,5,9,1.29,1,Clear,0,Rolling Stock,HIGH,1,0,23.1,0
SIM004145,12251,R,SECR,17,3,7,0.51,0,Rain,1,Passenger,MEDIUM,1,0,26.6,0
SIM004146,12170,ASR,NR,27,4,6,0.86,1,Clear,0,Crew,MEDIUM,2,2,120.6,0
SIM004147,12030,KYN,CR,63,5,8,0.94,0,Clear,0,Infrastructure,HIGH,5,0,997.1,1
SIM004148,12009,VSKP,ECoR,39,5,8,1.14,0,Clear,0,Passenger,HIGH,3,0,279.0,1
SIM004149,12126,UMB,NR,37,3,8,0.9,1,Fog,2,Weather,MEDIUM,3,2,202.6,0
SIM004150,12141,BCT,WR,32,6,7,0.15,0,Heavy Rain,2,Rolling Stock,HIGH,2,0,143.9,1
SIM004151,12077,BBS,ECoR,1,6,6,1.21,0,Rain,1,Signal,HIGH,0,0,1.0,0
SIM004152,12082,GHY,NFR,11,4,6,1.24,0,Clear,0,Rolling Stock,HIGH,0,0,11.0,0
SIM004153,12282,NGP,CR,4,7,8,0.75,1,Clear,0,Infrastructure,HIGH,0,0,4.0,0
SIM004154,12038,KGP,SER,1,5,9,1.23,1,Clear,0,Crew,HIGH,0,0,1.0,0
SIM004155,12063,GAYA,ECR,9,3,7,0.37,1,Clear,0,Crew,MEDIUM,0,0,9.0,0
SIM004156,12088,BBS,ECoR,25,6,6,0.81,1,Clear,0,Signal,HIGH,2,0,85.4,0
SIM004157,12126,NGP,CR,63,7,8,0.13,1,Clear,0,Infrastructure,HIGH,4,2,1247.7,1
SIM004158,12048,BZA,SCR,41,5,10,0.38,1,Clear,0,Infrastructure,HIGH,3,2,364.9,1
SIM004159,12299,UMB,NR,2,3,8,0.79,1,Clear,0,Operational,MEDIUM,0,0,2.0,0
SIM004160,12244,JP,NWR,44,6,7,0.67,1,Storm,3,Rolling Stock,HIGH,3,2,428.4,0
SIM004161,12092,KYN,CR,16,5,8,1.17,0,Clear,0,Rolling Stock,HIGH,1,0,34.5,0
SIM004162,12052,PRYJ,NCR,43,6,10,0.58,1,Clear,0,Rolling Stock,HIGH,3,0,306.9,1
SIM004163,12157,BSP,SECR,62,6,8,1.15,1,Clear,0,Rolling Stock,HIGH,4,0,960.6,1
SIM004164,12271,PNBE,ECR,44,7,10,0.28,1,Clear,0,Passenger,HIGH,3,0,318.4,1
SIM004165,12232,SC,SCR,42,7,10,0.43,0,Heavy Rain,2,Rolling Stock,HIGH,3,0,242.2,1
SIM004166,12261,HWH,ER,83,5,23,1.14,1,Rain,1,Operational,HIGH,5,2,2212.3,1
SIM004167,12117,BPL,WCR,35,6,6,0.18,1,Rain,1,Signal,HIGH,3,2,293.1,1
SIM004168,12296,AGC,NCR,40,2,6,0.37,1,Storm,3,Infrastructure,MEDIUM,3,2,191.4,1
SIM004169,12153,SC,SCR,31,7,10,0.4,1,Heavy Rain,2,Infrastructure,HIGH,3,0,121.5,1
SIM004170,12253,GKP,NER,93,5,10,1.04,1,Clear,0,Crew,HIGH,6,2,2785.3,1
SIM004171,12283,NDLS,NR,41,9,16,1.24,1,Rain,1,Infrastructure,HIGH,3,2,373.2,1
SIM004172,12251,R,SECR,17,3,7,0.75,0,Clear,0,Operational,MEDIUM,1,0,31.1,0
SIM004173,12310,COR,WCR,49,5,8,0.47,1,Clear,0,Operational,MEDIUM,4,0,486.6,1
SIM004174,12141,BCT,WR,13,6,7,1.1,0,Rain,1,Operational,HIGH,1,0,25.8,0
SIM004175,12297,BSP,SECR,21,6,8,0.22,1,Clear,0,Infrastructure,HIGH,1,0,48.5,1
SIM004176,12153,BBS,ECoR,22,6,6,0.69,1,Rain,1,Operational,HIGH,2,0,70.6,1
SIM004177,12249,KGP,SER,34,5,9,0.79,1,Clear,0,Weather,HIGH,3,2,223.1,1
SIM004178,12045,JBP,WCR,88,4,7,0.35,0,Rain,1,Signal,HIGH,6,0,2751.7,1
SIM004179,12179,PRYJ,NCR,1,6,10,0.42,1,Storm,3,Passenger,HIGH,0,0,1.0,0
SIM004180,12233,HWH,ER,77,5,23,0.99,0,Storm,3,Crew,HIGH,5,0,2064.2,1
SIM004181,12090,UBL,SWR,1,3,6,0.2,1,Fog,2,Operational,MEDIUM,0,0,1.0,0
SIM004182,12268,DLI,NR,35,3,10,0.46,1,Clear,0,Operational,HIGH,3,2,213.6,1
SIM004183,12032,SBC,SWR,50,4,10,0.7,1,Rain,1,Operational,HIGH,4,0,487.8,1
SIM004184,12054,NDLS,NR,64,9,16,0.28,0,Storm,3,Weather,HIGH,4,0,1133.0,1
SIM004185,12164,BSP,SECR,41,6,8,0.22,0,Clear,0,Operational,HIGH,4,0,346.3,1
SIM004186,12087,CSMT,CR,36,8,18,1.12,1,Rain,1,Crew,HIGH,3,0,213.7,1
SIM004187,12188,ROU,SER,16,3,5,0.36,1,Clear,0,Crew,LOW,1,0,29.6,1
SIM004188,12178,BWN,ER,52,3,6,0.71,1,Clear,0,Rolling Stock,MEDIUM,4,0,597.5,1
SIM004189,12030,BBS,ECoR,77,6,6,0.35,0,Clear,0,Weather,HIGH,5,0,1182.9,1
SIM004190,12182,COR,WCR,1,5,8,0.72,1,Clear,0,Rolling Stock,MEDIUM,0,0,1.0,0
SIM004191,12233,MAS,SR,4,9,12,0.21,0,Heavy Rain,2,Signal,HIGH,0,0,4.0,0
SIM004192,12235,BCT,WR,29,6,7,0.86,1,Rain,1,Weather,HIGH,3,0,123.1,1
SIM004193,12065,MFP,ECR,54,3,6,0.43,0,Heavy Rain,2,Infrastructure,MEDIUM,4,0,656.9,1
SIM004194,12065,DLI,NR,25,3,10,0.8,0,Rain,1,Weather,HIGH,2,0,89.0,1
SIM004195,12169,GHY,NFR,16,4,6,1.11,0,Clear,0,Weather,HIGH,1,0,30.9,0
SIM004196,12100,SDAH,ER,29,3,20,0.52,1,Clear,0,Rolling Stock,HIGH,2,0,116.9,1
SIM004197,12183,PNBE,ECR,10,7,10,1.27,1,Clear,0,Signal,HIGH,0,0,10.0,0
SIM004198,12304,MAS,SR,50,9,12,0.3,1,Heavy Rain,2,Rolling Stock,HIGH,3,2,472.1,0
SIM004199,12035,UBL,SWR,71,3,6,0.5,0,Clear,0,Weather,MEDIUM,5,0,1277.8,1
SIM004200,12306,MAO,KR,32,3,5,0.3,0,Fog,2,Crew,MEDIUM,2,0,131.9,1
SIM004201,12033,PUNE,CR,44,5,6,0.41,0,Rain,1,Weather,HIGH,3,0,362.5,1
SIM004202,12244,AII,NWR,10,3,6,0.4,1,Clear,0,Signal,MEDIUM,0,0,10.0,0
SIM004203,12118,MAS,SR,1,9,12,0.34,0,Rain,1,Rolling Stock,HIGH,0,0,1.0,0
SIM004204,12156,PURI,ECoR,68,2,5,0.38,0,Fog,2,Passenger,MEDIUM,5,0,683.4,1
SIM004205,12304,KGP,SER,29,5,9,0.25,1,Clear,0,Signal,HIGH,2,0,141.1,1
SIM004206,12032,RTM,WR,23,4,6,0.46,1,Clear,0,Signal,MEDIUM,2,0,101.5,1
SIM004207,12033,CSMT,CR,8,8,18,0.79,0,Rain,1,Rolling Stock,HIGH,0,0,8.0,0
SIM004208,12261,SDAH,ER,36,3,20,0.39,1,Clear,0,Rolling Stock,HIGH,3,0,207.4,1
SIM004209,12192,GHY,NFR,26,4,6,0.48,1,Clear,0,Weather,HIGH,2,0,74.0,1
SIM004210,12261,RTM,WR,9,4,6,0.2,1,Rain,1,Signal,MEDIUM,0,0,9.0,0
SIM004211,12223,BPL,WCR,58,6,6,1.05,1,Rain,1,Passenger,HIGH,4,2,743.4,1
SIM004212,12076,SC,SCR,35,7,10,0.14,0,Clear,0,Rolling Stock,HIGH,3,0,165.4,1
SIM004213,12186,GHY,NFR,2,4,6,0.49,1,Clear,0,Infrastructure,HIGH,0,0,2.0,0
SIM004214,12074,MS,SR,5,2,10,0.47,1,Clear,0,Signal,MEDIUM,0,0,5.0,0
SIM004215,12077,NGP,CR,57,7,8,0.35,0,Clear,0,Signal,HIGH,4,0,738.1,1
SIM004216,12314,COR,WCR,31,5,8,0.3,0,Clear,0,Crew,MEDIUM,2,0,146.1,1
SIM004217,12147,BBS,ECoR,18,6,6,0.68,0,Clear,0,Infrastructure,HIGH,1,0,44.0,0
SIM004218,12071,AII,NWR,35,3,6,0.9,1,Clear,0,Operational,MEDIUM,3,0,243.0,0
SIM004219,12013,RTM,WR,6,4,6,0.45,1,Fog,2,Weather,MEDIUM,0,0,6.0,0
SIM004220,12237,BSP,SECR,1,6,8,0.18,1,Clear,0,Weather,HIGH,0,0,1.0,0
SIM004221,12174,MAS,SR,1,9,12,1.08,0,Clear,0,Crew,HIGH,0,0,1.0,0
SIM004222,12049,ADI,WR,50,6,12,0.43,0,Rain,1,Passenger,HIGH,4,0,429.4,1
SIM004223,12048,JBP,WCR,56,4,7,1.25,1,Rain,1,Infrastructure,HIGH,4,4,757.4,1
SIM004224,12104,MAS,SR,17,9,12,1.06,1,Fog,2,Infrastructure,HIGH,1,0,34.2,0
SIM004225,12054,VSKP,ECoR,75,5,8,0.82,0,Clear,0,Signal,HIGH,5,0,1594.9,1
SIM004226,12074,SC,SCR,33,7,10,0.59,1,Rain,1,Operational,HIGH,3,2,166.2,0
SIM004227,12009,PNBE,ECR,46,7,10,0.35,0,Clear,0,Operational,HIGH,3,0,332.1,1
SIM004228,12260,PRYJ,NCR,29,6,10,0.83,0,Heavy Rain,2,Infrastructure,HIGH,3,0,140.0,1
SIM004229,12106,ERS,SR,1,3,5,0.25,1,Clear,0,Operational,MEDIUM,0,0,1.0,0
SIM004230,12184,ROU,SER,43,3,5,0.86,1,Clear,0,Weather,LOW,3,2,255.4,1
SIM004231,12066,NGP,CR,8,7,8,0.74,1,Rain,1,Passenger,HIGH,0,0,8.0,0
SIM004232,12130,BBS,ECoR,1,6,6,0.9,0,Clear,0,Signal,HIGH,0,0,1.0,0
SIM004233,12273,AGC,NCR,15,2,6,0.27,1,Clear,0,Crew,MEDIUM,1,0,22.4,0
SIM004234,12115,BCT,WR,9,6,7,0.54,1,Clear,0,Operational,HIGH,0,0,9.0,0
SIM004235,12057,MAS,SR,24,9,12,1.26,1,Clear,0,Crew,HIGH,2,0,89.8,0
SIM004236,12081,BCT,WR,14,6,7,0.17,1,Clear,0,Rolling Stock,HIGH,1,0,27.4,0
SIM004237,12117,NDLS,NR,6,9,16,1.17,1,Clear,0,Passenger,HIGH,0,0,6.0,0
SIM004238,12215,BPL,WCR,37,6,6,0.38,0,Clear,0,Crew,HIGH,2,0,169.7,1
SIM004239,12148,ADI,WR,63,6,12,0.19,1,Clear,0,Infrastructure,HIGH,4,2,841.4,1
SIM004240,12101,KGP,SER,2,5,9,1.03,1,Clear,0,Passenger,HIGH,0,0,2.0,0
SIM004241,12245,NGP,CR,22,7,8,1.14,0,Clear,0,Passenger,HIGH,2,0,67.3,1
SIM004242,12176,JBP,WCR,32,4,7,1.11,1,Heavy Rain,2,Operational,HIGH,2,0,158.2,1
SIM004243,12059,TVC,SR,59,5,5,0.57,0,Clear,0,Signal,HIGH,4,0,884.4,0
SIM004244,12087,NGP,CR,3,7,8,0.9,1,Rain,1,Rolling Stock,HIGH,0,0,3.0,0
SIM004245,12212,NDLS,NR,13,9,16,0.64,1,Clear,0,Passenger,HIGH,1,0,18.3,0
SIM004246,12197,MAS,SR,79,9,12,0.73,1,Fog,2,Crew,HIGH,5,4,1830.2,0
SIM004247,12230,TVC,SR,69,5,5,0.82,1,Clear,0,Infrastructure,HIGH,5,0,1125.3,0
SIM004248,12092,KYN,CR,35,5,8,1.3,0,Clear,0,Passenger,HIGH,3,0,200.8,1
SIM004249,12176,BPL,WCR,15,6,6,0.68,1,Fog,2,Signal,HIGH,1,0,21.9,0
SIM004250,12316,MAS,SR,45,9,12,0.59,1,Clear,0,Infrastructure,HIGH,4,0,393.9,0
SIM004251,12205,CSMT,CR,21,8,18,0.51,0,Clear,0,Operational,HIGH,2,0,72.8,1
SIM004252,12258,BBS,ECoR,16,6,6,1.23,0,Clear,0,Crew,HIGH,1,0,28.5,0
SIM004253,12193,BSP,SECR,26,6,8,0.28,1,Clear,0,Signal,HIGH,2,2,86.0,1
SIM004254,12204,MAS,SR,9,9,12,0.75,1,Rain,1,Rolling Stock,HIGH,0,0,9.0,0
SIM004255,12006,COR,WCR,34,5,8,0.47,1,Clear,0,Crew,MEDIUM,2,0,165.2,1
SIM004256,12296,AGC,NCR,36,2,6,0.26,1,Clear,0,Signal,MEDIUM,3,0,153.1,1
SIM004257,12098,MAS,SR,33,9,12,0.6,0,Rain,1,Operational,HIGH,3,0,186.8,0
SIM004258,12141,BCT,WR,32,6,7,0.72,0,Heavy Rain,2,Rolling Stock,HIGH,2,0,149.7,1
SIM004259,12197,SC,SCR,5,7,10,1.03,1,Clear,0,Crew,HIGH,0,0,5.0,0
SIM004260,12151,ST,WR,38,3,5,0.83,0,Clear,0,Infrastructure,MEDIUM,3,0,226.9,1
SIM004261,12037,PNBE,ECR,45,7,10,0.43,1,Heavy Rain,2,Infrastructure,HIGH,3,0,326.1,1
SIM004262,12236,MDU,SR,53,4,6,0.14,1,Clear,0,Rolling Stock,MEDIUM,4,2,826.1,0
SIM004263,12211,JP,NWR,32,6,7,1.09,1,Clear,0,Signal,HIGH,3,0,161.3,0
SIM004264,12306,DLI,NR,48,3,10,0.56,0,Clear,0,Weather,HIGH,3,0,426.9,1
SIM004265,12116,KGP,SER,17,5,9,0.92,1,Clear,0,Weather,HIGH,1,0,36.1,1
SIM004266,12001,BBS,ECoR,5,6,6,0.33,1,Clear,0,Operational,HIGH,0,0,5.0,0
SIM004267,12164,BSP,SECR,41,6,8,1.24,0,Clear,0,Operational,HIGH,3,0,274.6,1
SIM004268,12134,VSKP,ECoR,48,5,8,0.17,0,Storm,3,Signal,HIGH,4,0,521.6,1
SIM004269,12128,MFP,ECR,49,3,6,0.41,1,Heavy Rain,2,Operational,MEDIUM,4,0,464.5,1
SIM004270,12082,SDAH,ER,1,3,20,1.07,0,Clear,0,Rolling Stock,HIGH,0,0,1.0,0
SIM004271,12201,NDLS,NR,2,9,16,0.83,1,Clear,0,Infrastructure,HIGH,0,0,2.0,0
SIM004272,12092,JP,NWR,21,6,7,1.15,0,Clear,0,Rolling Stock,HIGH,2,0,55.5,0
SIM004273,12016,NJP,NFR,58,2,6,0.79,1,Clear,0,Signal,MEDIUM,4,0,469.5,1
SIM004274,12120,BBS,ECoR,27,6,6,1.11,1,Clear,0,Rolling Stock,HIGH,2,2,76.0,0
SIM004275,12017,UMB,NR,67,3,8,0.21,0,Rain,1,Operational,MEDIUM,5,0,1297.2,1
SIM004276,12249,NJP,NFR,37,2,6,0.61,1,Clear,0,Weather,MEDIUM,2,2,166.8,1
SIM004277,12011,MLDT,ER,15,5,5,0.47,0,Clear,0,Crew,LOW,1,0,22.3,0
SIM004278,12130,BBS,ECoR,2,6,6,0.26,0,Clear,0,Rolling Stock,HIGH,0,0,2.0,0
SIM004279,12054,VSKP,ECoR,50,5,8,0.72,0,Clear,0,Crew,HIGH,4,0,519.8,1
SIM004280,12273,AGC,NCR,15,2,6,0.28,1,Clear,0,Crew,MEDIUM,1,0,21.0,0
SIM004281,12213,CSMT,CR,1,8,18,0.99,1,Clear,0,Infrastructure,HIGH,0,0,1.0,0
SIM004282,12152,KYN,CR,23,5,8,0.16,1,Clear,0,Infrastructure,HIGH,2,0,63.3,1
SIM004283,12130,BBS,ECoR,14,6,6,1.02,0,Clear,0,Rolling Stock,HIGH,1,0,19.8,0
SIM004284,12057,MAS,SR,101,9,12,1.02,1,Clear,0,Crew,HIGH,6,2,3286.7,0
SIM004285,12086,VSKP,ECoR,51,5,8,0.21,0,Heavy Rain,2,Signal,HIGH,4,0,539.2,1
SIM004286,12087,SC,SCR,1,7,10,0.48,1,Clear,0,Weather,HIGH,0,0,1.0,0
SIM004287,12255,MAS,SR,40,9,12,0.49,1,Clear,0,Signal,HIGH,3,0,212.9,0
SIM004288,12110,BPL,WCR,26,6,6,1.02,1,Fog,2,Crew,HIGH,2,0,91.1,1
SIM004289,12198,LDH,NR,40,3,6,0.36,1,Clear,0,Crew,MEDIUM,3,0,279.3,0
SIM004290,12167,NGP,CR,41,7,8,0.27,0,Fog,2,Rolling Stock,HIGH,3,0,241.5,1
SIM004291,12130,KYN,CR,57,5,8,0.73,0,Clear,0,Operational,HIGH,4,0,814.0,1
SIM004292,12019,SUR,CR,38,3,6,0.94,1,Rain,1,Infrastructure,MEDIUM,3,2,240.6,1
SIM004293,12179,PRYJ,NCR,12,6,10,0.49,1,Storm,3,Weather,HIGH,0,0,12.0,0
SIM004294,12060,SBC,SWR,1,4,10,0.71,1,Clear,0,Signal,HIGH,0,0,1.0,0
SIM004295,12141,DLI,NR,39,3,10,0.83,0,Clear,0,Infrastructure,HIGH,3,0,254.5,1
SIM004296,12129,TVC,SR,46,5,5,0.96,1,Clear,0,Operational,HIGH,4,0,447.6,0
SIM004297,12243,PRYJ,NCR,45,6,10,0.95,0,Clear,0,Rolling Stock,HIGH,4,0,396.6,1
SIM004298,12248,MLDT,ER,58,5,5,0.45,1,Clear,0,Infrastructure,LOW,4,2,972.3,1
SIM004299,12039,SBC,SWR,20,4,10,0.21,0,Clear,0,Weather,HIGH,1,0,48.7,1
SIM004300,12276,TVC,SR,26,5,5,0.6,1,Clear,0,Signal,HIGH,2,2,100.2,0
SIM004301,12298,SUR,CR,25,3,6,0.94,0,Clear,0,Weather,MEDIUM,2,0,96.5,1
SIM004302,12261,HWH,ER,30,5,23,0.73,1,Clear,0,Weather,HIGH,2,0,122.1,1
SIM004303,12082,NJP,NFR,55,2,6,0.62,0,Clear,0,Rolling Stock,MEDIUM,4,0,458.7,1
SIM004304,12134,PURI,ECoR,43,2,5,0.89,0,Storm,3,Operational,MEDIUM,3,0,263.5,1
SIM004305,12118,MS,SR,33,2,10,0.63,0,Clear,0,Infrastructure,MEDIUM,2,0,110.5,0
SIM004306,12002,BSP,SECR,48,6,8,1.11,0,Heavy Rain,2,Rolling Stock,HIGH,3,0,445.3,1
SIM004307,12265,MDU,SR,33,4,6,0.94,1,Heavy Rain,2,Weather,MEDIUM,2,2,167.5,0
SIM004308,12044,PRYJ,NCR,38,6,10,0.78,1,Rain,1,Infrastructure,HIGH,3,2,207.5,1
SIM004309,12297,ADI,WR,6,6,12,0.99,1,Clear,0,Crew,HIGH,0,0,6.0,0
SIM004310,12009,BBS,ECoR,33,6,6,0.74,0,Clear,0,Infrastructure,HIGH,3,0,156.5,1
SIM004311,12096,BPL,WCR,55,6,6,1.07,1,Fog,2,Infrastructure,HIGH,4,2,527.4,1
SIM004312,12048,ADI,WR,16,6,12,1.11,1,Clear,0,Weather,HIGH,1,0,30.3,0
SIM004313,12270,PRYJ,NCR,20,6,10,0.64,1,Clear,0,Crew,HIGH,1,0,47.0,1
SIM004314,12073,BAM,ECoR,40,3,4,0.84,1,Rain,1,Infrastructure,LOW,3,2,275.9,1
SIM004315,12091,PRYJ,NCR,44,6,10,0.5,0,Rain,1,Infrastructure,HIGH,4,0,376.6,1
SIM004316,12142,TATA,SER,26,2,6,0.66,1,Fog,2,Signal,MEDIUM,2,0,59.1,0
